*******************************************************************************
 Revised: Aug 19, 2022   Voyager 1 Spacecraft (interplanetary) / (Sun)     -31
                        http://www.jpl.nasa.gov/missions/voyager-1/

 BACKGROUND
   See the web-page above for information on the Voyager Mission

 TIMELINE
   1977-Sep-06  Launch from Kennedy Space Center @ 12:56 UTC
   1979-Mar-05  Jupiter closest-approach, Io imaging
   1980-Nov-12  Saturn encounter, Titan
   1990-Jan-01  Interstellar mission begins
   1990-Feb-14  Final Voyager image return
   1992-Apr-24  Final two-way tracking measurements
   1998-Feb-17  Exceeds Pioneer 10 distance (most distant man-made object)
   2004-Dec-15  Crosses solar system "bow shock" boundary
   2012-Aug-25  Passes heliopause and termination shock boundary

 SPACECRAFT TRAJECTORY:
   This trajectory is composed of two merged sections:

     #1) 1977-Sep-5 to 1981-Jan-1:
          A patched conic mission-design type trajectory in which the conics
          were constructed to approximately match specific events, such as
          satellite encounters, providing a rough accuracy.

     #2) 1981-Jan-1 to 2100-Jan-1
          Refit of tracking data spanning 1981-1992 (end of two-way coherent
          transponder data). Done in 2022 by R. Jacobson (former Voyager
          navigation) using DE440 to generate a new solution and prediction.

   The reconstruction done in 2022 estimated:
      - Epoch state vector
      - Constant and stochastic non-gravitational accelerations
         (to account for the activity of three-axis attitude control system)
      - Thermal radiation from RTG power sources
      - Mismodelling of solar pressure
      - 96 impulsive maneuvers through Feb 1992

   Note there has been no new tracking data possible since 1992. This is a
   different issue from on-board telemetry, which continued beyond that date.

   The 2022 update refit the existing old tracking data using modern approaches
   and standards to allow consistent extrapolation to 2100.

   Formal predicted geocentric pointing uncertainty on 2030-Jan-1:
     RA +/- 1.701 arcseconds, DEC +/- 1.535 arcseconds

   This uncertainty is consistent with the new solution's difference with
   the A54206 prediction made in 1990.

   Tracking data used in 2022 solution:
     Points Type       First point            Last point       residual rms
       2366   F2   01-JAN-1981 05:14:00  15-APR-1989 08:09:00  0.133 mm/s
       2084   F3   07-JAN-1981 12:15:00  24-APR-1992 14:04:00  0.153 mm/s
       5191  PRA   01-JAN-1981 03:52:18  20-JAN-1989 14:13:59  228 m
         67  SRA   04-MAR-1989 10:58:56  13-OCT-1991 04:49:30  227 m
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Jan  7 13:23:31 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 1 (spacecraft) (-31)    {source: Voyager_1_ST+refit2022_m}
Center body name: Earth (399)                     {source: Voyager_1_ST+refit2022_m}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Sep-05 13:59:24.3830 TDB
Stop  time      : A.D. 1977-Sep-06 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
EOP file        : eop.250106.p250404
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2025-JAN-06. PREDICTS-> 2025-APR-03
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2443392.132226655, A.D. 1977-Sep-05 15:10:24.3830,      48.182578,  2.700210177400698E+04,  4.001199144627276E+04,  2.070839995563164E+04,  3.915357423276213E+00,  9.070208709277189E+00,  4.772574256485776E+00,  1.752056575398389E-01,  5.252533472937455E+04,  1.080378397132476E+01,
2443392.132921100, A.D. 1977-Sep-05 15:11:24.3830,      48.182578,  2.723689077991657E+04,  4.055600740908354E+04,  2.099465266398272E+04,  3.910963376496868E+00,  9.063682049255739E+00,  4.769195675403869E+00,  1.773674624738355E-01,  5.317342754425391E+04,  1.079931973327943E+01,
2443392.133615544, A.D. 1977-Sep-05 15:12:24.3830,      48.182578,  2.747141980092603E+04,  4.109963627967886E+04,  2.128070496858049E+04,  3.906690419998770E+00,  9.057304758552542E+00,  4.765893686273184E+00,  1.795283798599066E-01,  5.382125427895909E+04,  1.079491455640586E+01,
2443392.134309988, A.D. 1977-Sep-05 15:13:24.3830,      48.182578,  2.770569595441416E+04,  4.164288686583375E+04,  2.156656138658220E+04,  3.902533671102524E+00,  9.051071748141165E+00,  4.762665706186403E+00,  1.816884214750586E-01,  5.446881846414779E+04,  1.079056801771680E+01,
2443392.135004433, A.D. 1977-Sep-05 15:14:24.3830,      48.182578,  2.793972607292322E+04,  4.218576767769921E+04,  2.185222628406234E+04,  3.898488503441131E+00,  9.044978157081992E+00,  4.759509266679917E+00,  1.838475990087420E-01,  5.511612360422911E+04,  1.078627963451470E+01,
2443392.135698877, A.D. 1977-Sep-05 15:15:24.3830,      48.182578,  2.817351671857227E+04,  4.272828694002688E+04,  2.213770388212251E+04,  3.894550530522684E+00,  9.039019339977640E+00,  4.756422007521684E+00,  1.860059240474436E-01,  5.576317317274443E+04,  1.078204887258494E+01,
2443392.136393322, A.D. 1977-Sep-05 15:16:24.3830,      48.182578,  2.840707419710401E+04,  4.327045260501508E+04,  2.242299826335080E+04,  3.890715590523270E+00,  9.033190855224605E+00,  4.753401670887054E+00,  1.881634080661927E-01,  5.640997060982094E+04,  1.077787515348104E+01,
2443392.137087766, A.D. 1977-Sep-05 15:17:24.3830,      48.182578,  2.864040457093724E+04,  4.381227236420318E+04,  2.270811337780078E+04,  3.886979732214342E+00,  9.027488454020821E+00,  4.750446095903771E+00,  1.903200624203699E-01,  5.705651931971612E+04,  1.077375786101289E+01,
2443392.137782210, A.D. 1977-Sep-05 15:18:24.3830,      48.182578,  2.887351367140657E+04,  4.435375365972747E+04,  2.299305304865360E+04,  3.883339201926202E+00,  9.021908070070921E+00,  4.747553213538201E+00,  1.924758983387430E-01,  5.770282266872989E+04,  1.076969634702320E+01,
2443392.138476655, A.D. 1977-Sep-05 15:19:24.3830,      48.182578,  2.910640711024873E+04,  4.489490369497889E+04,  2.327782097758288E+04,  3.879790431460316E+00,  9.016445809938663E+00,  4.744721041798472E+00,  1.946309269175932E-01,  5.834888398344362E+04,  1.076568993652938E+01,
2443392.139171100, A.D. 1977-Sep-05 15:20:24.3830,      48.182578,  2.933909029039018E+04,  4.543572944470048E+04,  2.356242074984070E+04,  3.876330026871446E+00,  9.011097944000117E+00,  4.741947681232201E+00,  1.967851591158133E-01,  5.899470654925078E+04,  1.076173793229937E+01,
2443392.139865544, A.D. 1977-Sep-05 15:21:24.3830,      48.182578,  2.957156841608589E+04,  4.597623766455857E+04,  2.384685583908185E+04,  3.872954758047971E+00,  9.005860897954870E+00,  4.739231310698194E+00,  1.989386057508701E-01,  5.964029360914628E+04,  1.075783961892229E+01,
2443392.140559989, A.D. 1977-Sep-05 15:22:24.3830,      48.182578,  2.980384650245525E+04,  4.651643490022077E+04,  2.413112961194201E+04,  3.869661549025374E+00,  9.000731244855945E+00,  4.736570183393114E+00,  2.010912774955353E-01,  6.028564836274662E+04,  1.075399426642763E+01,
2443392.141254433, A.D. 1977-Sep-05 15:23:24.3830,      48.182578,  3.003592938445725E+04,  4.705632749597007E+04,  2.441524533238487E+04,  3.866447468973819E+00,  8.995705697622142E+00,  4.733962623115573E+00,  2.032431848753000E-01,  6.093077396551460E+04,  1.075020113350135E+01,
2443392.141948877, A.D. 1977-Sep-05 15:24:24.3830,      48.182578,  3.026782172534388E+04,  4.759592160288354E+04,  2.469920616583165E+04,  3.863309723806089E+00,  8.990781101999453E+00,  4.731407020751476E+00,  2.053943382663952E-01,  6.157567352816606E+04,  1.074645947034134E+01,
2443392.142643322, A.D. 1977-Sep-05 15:25:24.3830,      48.182578,  3.049952802462730E+04,  4.813522318660132E+04,  2.498301518308618E+04,  3.860245648356975E+00,  8.985954429940659E+00,  4.728901830965609E+00,  2.075447478943523E-01,  6.222035011623819E+04,  1.074276852119040E+01,
2443392.143337766, A.D. 1977-Sep-05 15:26:24.3830,      48.182578,  3.073105262559383E+04,  4.867423803471024E+04,  2.526667536406717E+04,  3.857252699089505E+00,  8.981222773374721E+00,  4.726445569085691E+00,  2.096944238330401E-01,  6.286480674980087E+04,  1.073912752658061E+01,
2443392.144032211, A.D. 1977-Sep-05 15:27:24.3830,      48.182578,  3.096239972239507E+04,  4.921297176376454E+04,  2.555018960135904E+04,  3.854328447287360E+00,  8.976583338339603E+00,  4.724036808166047E+00,  2.118433760041248E-01,  6.350904640329480E+04,  1.073553572531937E+01,
2443392.144726655, A.D. 1977-Sep-05 15:28:24.3830,      48.182578,  3.119357336674423E+04,  4.975142982596509E+04,  2.583356070359166E+04,  3.851470572696306E+00,  8.972033439454279E+00,  4.721674176219060E+00,  2.139916141769045E-01,  6.415307200548185E+04,  1.073199235624423E+01,
2443392.145421099, A.D. 1977-Sep-05 15:29:24.3830,      48.182578,  3.142457747424353E+04,  5.028961751551622E+04,  2.611679139865872E+04,  3.848676857580679E+00,  8.967570494707408E+00,  4.719356353603452E+00,  2.161391479684728E-01,  6.479688643949418E+04,  1.072849665977035E+01,
2443392.146115544, A.D. 1977-Sep-05 15:30:24.3830,      48.182578,  3.165541583036674E+04,  5.082753997467908E+04,  2.639988433678381E+04,  3.845945181163870E+00,  8.963192020541866E+00,  4.717082070559183E+00,  2.182859868441742E-01,  6.544049254297064E+04,  1.072504787925260E+01,
2443392.146809989, A.D. 1977-Sep-05 15:31:24.3830,      48.182578,  3.188609209611883E+04,  5.136520219953842E+04,  2.668284209344288E+04,  3.843273514424332E+00,  8.958895627215876E+00,  4.714850104879572E+00,  2.204321401183146E-01,  6.608389310826994E+04,  1.072164526218113E+01,
2443392.147504433, A.D. 1977-Sep-05 15:32:24.3830,      48.182578,  3.211660981361543E+04,  5.190260904603080E+04,  2.696566717243200E+04,  3.840659915222540E+00,  8.954679014419433E+00,  4.712659279709362E+00,  2.225776169572116E-01,  6.672709088338494E+04,  1.071828806122739E+01,
2443392.148198877, A.D. 1977-Sep-05 15:33:24.3830,      48.182578,  3.234697241026949E+04,  5.243976523305719E+04,  2.724836200740054E+04,  3.838102523726036E+00,  8.950539967149977E+00,  4.710508461475584E+00,  2.247224263718624E-01,  6.737008856974465E+04,  1.071497553516038E+01,
2443392.148893322, A.D. 1977-Sep-05 15:34:24.3830,      48.182578,  3.257718320493129E+04,  5.297667535067502E+04,  2.753092896607606E+04,  3.835599558132687E+00,  8.946476351780477E+00,  4.708396557906174E+00,  2.268665772319395E-01,  6.801288882640998E+04,  1.071170694963546E+01,
2443392.149587766, A.D. 1977-Sep-05 15:35:24.3830,      48.182578,  3.280724541156069E+04,  5.351334386274068E+04,  2.781337035156103E+04,  3.833149310642731E+00,  8.942486112374491E+00,  4.706322516179423E+00,  2.290100782587764E-01,  6.865549426797093E+04,  1.070848157788388E+01,
2443392.150282211, A.D. 1977-Sep-05 15:36:24.3830,      48.182578,  3.303716214377460E+04,  5.404977511199702E+04,  2.809568840492774E+04,  3.830750143682789E+00,  8.938567267183098E+00,  4.704285321160059E+00,  2.311529380290603E-01,  6.929790746565365E+04,  1.070529870130230E+01,
2443392.150976655, A.D. 1977-Sep-05 15:37:24.3830,      48.182578,  3.326693641895307E+04,  5.458597332442431E+04,  2.837788530742908E+04,  3.828400486356095E+00,  8.934717905332201E+00,  4.702283993731008E+00,  2.332951649765181E-01,  6.994013094782586E+04,  1.070215760995716E+01,
2443392.151671099, A.D. 1977-Sep-05 15:38:24.3830,      48.182578,  3.349657116213871E+04,  5.512194261339780E+04,  2.865996318261172E+04,  3.826098831104614E+00,  8.930936183685180E+00,  4.700317589212603E+00,  2.354367673936955E-01,  7.058216720053021E+04,  1.069905760301203E+01,
2443392.152365544, A.D. 1977-Sep-05 15:39:24.3830,      48.182578,  3.372606920974179E+04,  5.565768698366190E+04,  2.894192409833699E+04,  3.823843730568520E+00,  8.927220323870275E+00,  4.698385195864028E+00,  2.375777534338145E-01,  7.122401866804119E+04,  1.069599798908603E+01,
2443392.153059988, A.D. 1977-Sep-05 15:40:24.3830,      48.182578,  3.395543331306259E+04,  5.619321033513086E+04,  2.922377006871423E+04,  3.821633794629618E+00,  8.923568609462695E+00,  4.696485933462042E+00,  2.397181311126969E-01,  7.186568775344167E+04,  1.069297808655069E+01,
2443392.153754433, A.D. 1977-Sep-05 15:41:24.3830,      48.182578,  3.418466614164152E+04,  5.672851646652474E+04,  2.950550305595103E+04,  3.819467687626346E+00,  8.919979383312212E+00,  4.694618951952407E+00,  2.418579083107408E-01,  7.250717681921560E+04,  1.068999722377171E+01,
2443392.154448877, A.D. 1977-Sep-05 15:42:24.3830,      48.182578,  3.441377028644697E+04,  5.726360907884904E+04,  2.978712497212461E+04,  3.817344125728890E+00,  8.916451045007562E+00,  4.692783430169740E+00,  2.439970927749408E-01,  7.314848818785355E+04,  1.068705473930152E+01,
2443392.155143322, A.D. 1977-Sep-05 15:43:24.3830,      48.182578,  3.464274826291029E+04,  5.779849177872630E+04,  3.006863768087841E+04,  3.815261874463851E+00,  8.912982048469622E+00,  4.690978574621804E+00,  2.461356921209431E-01,  7.378962414246875E+04,  1.068414998202791E+01,
2443392.155837766, A.D. 1977-Sep-05 15:44:24.3830,      48.182578,  3.487160251381637E+04,  5.833316808158684E+04,  3.035004299904750E+04,  3.813219746378644E+00,  8.909570899665756E+00,  4.689203618334482E+00,  2.482737138351242E-01,  7.443058692742049E+04,  1.068128231128356E+01,
2443392.156532211, A.D. 1977-Sep-05 15:45:24.3830,      48.182578,  3.510033541205811E+04,  5.886764141472585E+04,  3.063134269821644E+04,  3.811216598836589E+00,  8.906216154438402E+00,  4.687457819753977E+00,  2.504111652766907E-01,  7.507137874894336E+04,  1.067845109692071E+01,
2443392.157226655, A.D. 1977-Sep-05 15:46:24.3830,      48.182578,  3.532894926326237E+04,  5.940191512023348E+04,  3.091253850621298E+04,  3.809251331934242E+00,  8.902916416441217E+00,  4.685740461702931E+00,  2.525480536797889E-01,  7.571200177577985E+04,  1.067565571935481E+01,
2443392.157921100, A.D. 1977-Sep-05 15:47:24.3830,      48.182578,  3.555744630829432E+04,  5.993599245780414E+04,  3.119363210854055E+04,  3.807322886533219E+00,  8.899670335176689E+00,  4.684050850387456E+00,  2.546843861556208E-01,  7.635245813981471E+04,  1.067289556958066E+01,
2443392.158615544, A.D. 1977-Sep-05 15:48:24.3830,      48.182578,  3.578582872564695E+04,  6.046987660743091E+04,  3.147462514975272E+04,  3.805430242399224E+00,  8.896476604129477E+00,  4.682388314452178E+00,  2.568201696945614E-01,  7.699274993670966E+04,  1.067017004916417E+01,
2443392.159309988, A.D. 1977-Sep-05 15:49:24.3830,      48.182578,  3.601409863372210E+04,  6.100357067199083E+04,  3.175551923477230E+04,  3.803572416441596E+00,  8.893333958990022E+00,  4.680752204080649E+00,  2.589554111682714E-01,  7.763287922653672E+04,  1.066747857021258E+01,
2443392.160004433, A.D. 1977-Sep-05 15:50:24.3830,      48.182577,  3.624225809300861E+04,  6.153707767972603E+04,  3.203631593015775E+04,  3.801748461047113E+00,  8.890241175963476E+00,  4.679141890138591E+00,  2.610901173318026E-01,  7.827284803440950E+04,  1.066482055532559E+01,
2443392.160698877, A.D. 1977-Sep-05 15:51:24.3830,      48.182577,  3.647030910816316E+04,  6.207040058662598E+04,  3.231701676531943E+04,  3.799957462502245E+00,  8.887197070159178E+00,  4.677556763357626E+00,  2.632242948256914E-01,  7.891265835111072E+04,  1.066219543752978E+01,
2443392.161393322, A.D. 1977-Sep-05 15:52:24.3830,      48.182577,  3.669825362999905E+04,  6.260354227871523E+04,  3.259762323368805E+04,  3.798198539498445E+00,  8.884200494056211E+00,  4.675996233557306E+00,  2.653579501780379E-01,  7.955231213371553E+04,  1.065960266019833E+01,
2443392.162087766, A.D. 1977-Sep-05 15:53:24.3830,      48.182577,  3.692609355738763E+04,  6.313650557425148E+04,  3.287813679383748E+04,  3.796470841715476E+00,  8.881250336040990E+00,  4.674459728903336E+00,  2.674910898065674E-01,  8.019181130620958E+04,  1.065704167695795E+01,
2443392.162782211, A.D. 1977-Sep-05 15:54:24.3830,      48.182577,  3.715383073907691E+04,  6.366929322583777E+04,  3.315855887056416E+04,  3.794773548478035E+00,  8.878345519012877E+00,  4.672946695200068E+00,  2.696237200206722E-01,  8.083115776010112E+04,  1.065451195158454E+01,
2443392.163476655, A.D. 1977-Sep-05 15:55:24.3830,      48.182577,  3.738146697543171E+04,  6.420190792245313E+04,  3.343889085592498E+04,  3.793105867481356E+00,  8.875484999054217E+00,  4.671456595215447E+00,  2.717558470234320E-01,  8.147035335502666E+04,  1.065201295788930E+01,
2443392.164171100, A.D. 1977-Sep-05 15:56:24.3830,      48.182577,  3.760900402009928E+04,  6.473435229140514E+04,  3.371913411023565E+04,  3.791467033581678E+00,  8.872667764161363E+00,  4.669988908036660E+00,  2.738874769136099E-01,  8.210939991934937E+04,  1.064954417959645E+01,
2443392.164865544, A.D. 1977-Sep-05 15:57:24.3830,      48.182577,  3.783644358160421E+04,  6.526662890020811E+04,  3.399928996303125E+04,  3.789856307647789E+00,  8.869892833033422E+00,  4.668543128454903E+00,  2.760186156876235E-01,  8.274829925075002E+04,  1.064710511021385E+01,
2443392.165559988, A.D. 1977-Sep-05 15:58:24.3830,      48.182577,  3.806378732487621E+04,  6.579874025839037E+04,  3.427935971399064E+04,  3.788272975470097E+00,  8.867159253915737E+00,  4.667118766377742E+00,  2.781492692414898E-01,  8.338705311681001E+04,  1.064469525289766E+01,
2443392.166254433, A.D. 1977-Sep-05 15:59:24.3830,      48.182577,  3.829103687271399E+04,  6.633068881923369E+04,  3.455934463382657E+04,  3.786716346723894E+00,  8.864466103495200E+00,  4.665715346267621E+00,  2.802794433727420E-01,  8.402566325558611E+04,  1.064231412031187E+01,
2443392.166948877, A.D. 1977-Sep-05 16:00:24.3830,      48.182577,  3.851819380718857E+04,  6.686247698144763E+04,  3.483924596514271E+04,  3.785185753983725E+00,  8.861812485844739E+00,  4.664332406605202E+00,  2.824091437823178E-01,  8.466413137617646E+04,  1.063996123448376E+01,
2443392.167643322, A.D. 1977-Sep-05 16:01:24.3830,      48.182577,  3.874525967098885E+04,  6.739410709078252E+04,  3.511906492325920E+04,  3.783680551785947E+00,  8.859197531414441E+00,  4.662969499376238E+00,  2.845383760764192E-01,  8.530245915927812E+04,  1.063763612665594E+01,
2443392.168337766, A.D. 1977-Sep-05 16:02:24.3830,      48.182577,  3.897223596871237E+04,  6.792558144158270E+04,  3.539880269700816E+04,  3.782200115736770E+00,  8.856620396066939E+00,  4.661626189580809E+00,  2.866671457683415E-01,  8.594064825773537E+04,  1.063533833713572E+01,
2443392.169032210, A.D. 1977-Sep-05 16:03:24.3830,      48.182577,  3.919912416810382E+04,  6.845690227828352E+04,  3.567846044950040E+04,  3.780743841663237E+00,  8.854080260154790E+00,  4.660302054763783E+00,  2.887954582802717E-01,  8.657870029707911E+04,  1.063306741514252E+01,
2443392.169726655, A.D. 1977-Sep-05 16:04:24.3830,      48.182577,  3.942592570124383E+04,  6.898807179685401E+04,  3.595803931886442E+04,  3.779311144804757E+00,  8.851576327637764E+00,  4.658996684565450E+00,  2.909233189450577E-01,  8.721661687605683E+04,  1.063082291865372E+01,
2443392.170421100, A.D. 1977-Sep-05 16:05:24.3830,      48.182577,  3.965264196569040E+04,  6.951909214618776E+04,  3.623754041895923E+04,  3.777901459042966E+00,  8.849107825238008E+00,  4.657709680291311E+00,  2.930507330079452E-01,  8.785439956715361E+04,  1.062860441424959E+01,
2443392.171115544, A.D. 1977-Sep-05 16:06:24.3830,      48.182577,  3.987927432557525E+04,  7.004996542944430E+04,  3.651696484006180E+04,  3.776514236167819E+00,  8.846674001631259E+00,  4.656440654500098E+00,  2.951777056282834E-01,  8.849204991710350E+04,  1.062641147695772E+01,
2443392.171809989, A.D. 1977-Sep-05 16:07:24.3830,      48.182577,  4.010582411265722E+04,  7.058069370534284E+04,  3.679631364953026E+04,  3.775148945177953E+00,  8.844274126672266E+00,  4.655189230609110E+00,  2.973042418812009E-01,  8.912956944739174E+04,  1.062424369009732E+01,
2443392.172504433, A.D. 1977-Sep-05 16:08:24.3830,      48.182577,  4.033229262733451E+04,  7.111127898941062E+04,  3.707558789244411E+04,  3.773805071613467E+00,  8.841907490652783E+00,  4.653955042516052E+00,  2.994303467592490E-01,  8.976695965474760E+04,  1.062210064512373E+01,
2443392.173198877, A.D. 1977-Sep-05 16:09:24.3830,      48.182577,  4.055868113961804E+04,  7.164172325518764E+04,  3.735478859222194E+04,  3.772482116919387E+00,  8.839573403590553E+00,  4.652737734236545E+00,  3.015560251740151E-01,  9.040422201162785E+04,  1.061998194147358E+01,
2443392.173893322, A.D. 1977-Sep-05 16:10:24.3830,      48.182577,  4.078499089006729E+04,  7.217202843538961E+04,  3.763391675121819E+04,  3.771179597838163E+00,  8.837271194547757E+00,  4.651536959556578E+00,  3.036812819577037E-01,  9.104135796669104E+04,  1.061788718641065E+01,
2443392.174587766, A.D. 1977-Sep-05 16:11:24.3830,      48.182577,  4.101122309069064E+04,  7.270219642303097E+04,  3.791297335129911E+04,  3.769897045829638E+00,  8.835000210977546E+00,  4.650352381699198E+00,  3.058061218646888E-01,  9.167836894526258E+04,  1.061581599487289E+01,
2443392.175282211, A.D. 1977-Sep-05 16:12:24.3830,      48.182577,  4.123737892581167E+04,  7.323222907250929E+04,  3.819195935439948E+04,  3.768634006516991E+00,  8.832759818097324E+00,  4.649183673004734E+00,  3.079305495730336E-01,  9.231525634979059E+04,  1.061376798932062E+01,
2443392.175976655, A.D. 1977-Sep-05 16:13:24.3830,      48.182577,  4.146345955290298E+04,  7.376212820065299E+04,  3.847087570306028E+04,  3.767390039157203E+00,  8.830549398287513E+00,  4.648030514623973E+00,  3.100545696859813E-01,  9.295202156029262E+04,  1.061174279958621E+01,
2443392.176671099, A.D. 1977-Sep-05 16:14:24.3830,      48.182577,  4.168946610316370E+04,  7.429189558720736E+04,  3.874972332067137E+04,  3.766164716137172E+00,  8.828368350517138E+00,  4.646892596224900E+00,  3.121781867313044E-01,  9.358866593416073E+04,  1.060974006272817E+01,
2443392.177365544, A.D. 1977-Sep-05 16:15:24.3830,      48.182577,  4.191539968319349E+04,  7.482153297791879E+04,  3.902850311308238E+04,  3.764957622486603E+00,  8.826216089779040E+00,  4.645769615704485E+00,  3.143014051711815E-01,  9.422519080912242E+04,  1.060775942287473E+01,
2443392.178059989, A.D. 1977-Sep-05 16:16:24.3830,      48.182577,  4.214126137438597E+04,  7.535104208232151E+04,  3.930721596742560E+04,  3.763768355421302E+00,  8.824092046574430E+00,  4.644661278925194E+00,  3.164242293909296E-01,  9.486159749986262E+04,  1.060580053109341E+01,
2443392.178754433, A.D. 1977-Sep-05 16:17:24.3830,      48.182577,  4.236705223454731E+04,  7.588042457675848E+04,  3.958586275369449E+04,  3.762596523896431E+00,  8.821995666391238E+00,  4.643567299448660E+00,  3.185466637088239E-01,  9.549788730096770E+04,  1.060386304523822E+01,
2443392.179448877, A.D. 1977-Sep-05 16:18:24.3830,      48.182577,  4.259277329836253E+04,  7.640968210473929E+04,  3.986444432492091E+04,  3.761441748184674E+00,  8.819926409216109E+00,  4.642487398286287E+00,  3.206687123753308E-01,  9.613406148669543E+04,  1.060194662981142E+01,
2443392.180143322, A.D. 1977-Sep-05 16:19:24.3830,      48.182577,  4.281842557806242E+04,  7.693881627779579E+04,  4.014296151761488E+04,  3.760303659471167E+00,  8.817883749062844E+00,  4.641421303658252E+00,  3.227903795744242E-01,  9.677012131136961E+04,  1.060005095582495E+01,
2443392.180837766, A.D. 1977-Sep-05 16:20:24.3830,      48.182577,  4.304401006406646E+04,  7.746782867631024E+04,  4.042141515219003E+04,  3.759181899465635E+00,  8.815867173519141E+00,  4.640368750761798E+00,  3.249116694248751E-01,  9.740606800976675E+04,  1.059817570066401E+01,
2443392.181532211, A.D. 1977-Sep-05 16:21:24.3830,      48.182577,  4.326952772560318E+04,  7.799672085031633E+04,  4.069980603337559E+04,  3.758076120030909E+00,  8.813876183310816E+00,  4.639329481548412E+00,  3.270325859815134E-01,  9.804190279749424E+04,  1.059632054795292E+01,
2443392.182226655, A.D. 1977-Sep-05 16:22:24.3830,      48.182577,  4.349497951130848E+04,  7.852549432027493E+04,  4.097813495061512E+04,  3.756985982827004E+00,  8.811910291882711E+00,  4.638303244509487E+00,  3.291531332364631E-01,  9.867762687136076E+04,  1.059448518742343E+01,
2443392.182921099, A.D. 1977-Sep-05 16:23:24.3830,      48.182577,  4.372036634980328E+04,  7.905415057782512E+04,  4.125640267845264E+04,  3.755911158970022E+00,  8.809969024995553E+00,  4.637289794470107E+00,  3.312733151203523E-01,  9.931324140973897E+04,  1.059266931478518E+01,
2443392.183615544, A.D. 1977-Sep-05 16:24:24.3830,      48.182577,  4.394568915025085E+04,  7.958269108651130E+04,  4.153460997690677E+04,  3.754851328705155E+00,  8.808051920338061E+00,  4.636288892390575E+00,  3.333931355034963E-01,  9.994874757292021E+04,  1.059087263159870E+01,
2443392.184309988, A.D. 1977-Sep-05 16:25:24.3830,      48.182577,  4.417094880289528E+04,  8.011111728248767E+04,  4.181275759183295E+04,  3.753806181093127E+00,  8.806158527153636E+00,  4.635300305175373E+00,  3.355125981970561E-01,  1.005841465034618E+05,  1.058909484515067E+01,
2443392.185004433, A.D. 1977-Sep-05 16:26:24.3830,      48.182577,  4.439614617958111E+04,  8.063943057520073E+04,  4.209084625527466E+04,  3.752775413709420E+00,  8.804288405880991E+00,  4.634323805489209E+00,  3.376317069541730E-01,  1.012194393265272E+05,  1.058733566833164E+01,
2443392.185698877, A.D. 1977-Sep-05 16:27:24.3830,      48.182577,  4.462128213425571E+04,  8.116763234805038E+04,  4.236887668580359E+04,  3.751758732355707E+00,  8.802441127808125E+00,  4.633359171579865E+00,  3.397504654710765E-01,  1.018546271502181E+05,  1.058559481951611E+01,
2443392.186393322, A.D. 1977-Sep-05 16:28:24.3830,      48.182577,  4.484635750345430E+04,  8.169572395903101E+04,  4.264684958884949E+04,  3.750755850782887E+00,  8.800616274739053E+00,  4.632406187107539E+00,  3.418688773881715E-01,  1.024897110659006E+05,  1.058387202244494E+01,
2443392.187087766, A.D. 1977-Sep-05 16:29:24.3830,      48.182577,  4.507137310676900E+04,  8.222370674135254E+04,  4.292476565702001E+04,  3.749766490425213E+00,  8.798813438672774E+00,  4.631464640980422E+00,  3.439869462910999E-01,  1.031246921485228E+05,  1.058216700611025E+01,
2443392.187782211, A.D. 1977-Sep-05 16:30:24.3830,      48.182577,  4.529632974730209E+04,  8.275158200404307E+04,  4.320262557041071E+04,  3.748790380144986E+00,  8.797032221493927E+00,  4.630534327196218E+00,  3.461046757117811E-01,  1.037595714569277E+05,  1.058047950464254E+01,
2443392.188476655, A.D. 1977-Sep-05 16:31:24.3830,      48.182577,  4.552122821210422E+04,  8.327935103253281E+04,  4.348042999690591E+04,  3.747827255987321E+00,  8.795272234674648E+00,  4.629615044689402E+00,  3.482220691294282E-01,  1.043943500341572E+05,  1.057880925720022E+01,
2443392.189171100, A.D. 1977-Sep-05 16:32:24.3830,      48.182577,  4.574606927259838E+04,  8.380701508922066E+04,  4.375817959247037E+04,  3.746876860944551E+00,  8.793533098987186E+00,  4.628706597183924E+00,  3.503391299715440E-01,  1.050290289077506E+05,  1.057715600786149E+01,
2443392.189865544, A.D. 1977-Sep-05 16:33:24.3830,      48.182577,  4.597085368498979E+04,  8.433457541402397E+04,  4.403587500143243E+04,  3.745938944729804E+00,  8.791814444226784E+00,  4.627808793051175E+00,  3.524558616148953E-01,  1.056636090900373E+05,  1.057551950551838E+01,
