            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2443376.328150266, A.D. 1977-Aug-20 19:52:32.1830,  2.724612190182216E+00,  6.701764834445989E+03,  4.170654910975679E+01,  3.321836645627437E+02,  3.457450362496768E+02, -1.587142871241530E+04,  1.493292616074061E-01,  2.370068730279562E+03,  1.082626966953001E+02, -3.885954693233339E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.328844711, A.D. 1977-Aug-20 19:53:32.1830,  2.724611069123324E+00,  6.701759980777115E+03,  4.170655282156418E+01,  3.321835850509825E+02,  3.457450845151585E+02, -1.593142803822669E+04,  1.493292782282295E-01,  2.379028650093369E+03,  1.082744248519765E+02, -3.885954404887260E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.329539155, A.D. 1977-Aug-20 19:54:32.1830,  2.724609944205317E+00,  6.701755111023129E+03,  4.170655656395994E+01,  3.321835051184418E+02,  3.457451330633137E+02, -1.599142736015703E+04,  1.493292948854664E-01,  2.387988571904405E+03,  1.082860685203771E+02, -3.885954115909515E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.330233600, A.D. 1977-Aug-20 19:55:32.1830,  2.724608815452712E+00,  6.701750225283737E+03,  4.170656033699893E+01,  3.321834247647434E+02,  3.457451818946595E+02, -1.605142667820443E+04,  1.493293115789706E-01,  2.396948495716589E+03,  1.082976286170024E+02, -3.885953826302642E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.330928044, A.D. 1977-Aug-20 19:56:32.1830,  2.724607682890158E+00,  6.701745323659071E+03,  4.170656414073552E+01,  3.321833439895133E+02,  3.457452310097104E+02, -1.611142599236703E+04,  1.493293283085957E-01,  2.405908421533818E+03,  1.083091060450866E+02, -3.885953536069178E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.331622488, A.D. 1977-Aug-20 19:57:32.1830,  2.724606546542420E+00,  6.701740406249793E+03,  4.170656797522362E+01,  3.321832627923828E+02,  3.457452804089783E+02, -1.617142530264311E+04,  1.493293450741958E-01,  2.414868349359975E+03,  1.083205016948373E+02, -3.885953245211660E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.332316933, A.D. 1977-Aug-20 19:58:32.1830,  2.724605406434420E+00,  6.701735473157108E+03,  4.170657184051669E+01,  3.321831811729867E+02,  3.457453300929730E+02, -1.623142460903100E+04,  1.493293618756244E-01,  2.423828279198905E+03,  1.083318164436699E+02, -3.885952953732627E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.333011377, A.D. 1977-Aug-20 19:59:32.1830,  2.724604262591198E+00,  6.701730524482664E+03,  4.170657573666781E+01,  3.321830991309654E+02,  3.457453800622014E+02, -1.629142391152908E+04,  1.493293787127349E-01,  2.432788211054431E+03,  1.083430511564373E+02, -3.885952661634620E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.333705822, A.D. 1977-Aug-20 20:00:32.1830,  2.724603115037914E+00,  6.701725560328712E+03,  4.170657966372955E+01,  3.321830166659632E+02,  3.457454303171684E+02, -1.635142321013583E+04,  1.493293955853811E-01,  2.441748144930355E+03,  1.083542066856548E+02, -3.885952368920180E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.334400266, A.D. 1977-Aug-20 20:01:32.1830,  2.724601963799875E+00,  6.701720580797879E+03,  4.170658362175414E+01,  3.321829337776286E+02,  3.457454808583764E+02, -1.641142250484987E+04,  1.493294124934166E-01,  2.450708080830466E+03,  1.083652838717195E+02, -3.885952075591847E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.335094711, A.D. 1977-Aug-20 20:02:32.1830,  2.724600808902493E+00,  6.701715585993415E+03,  4.170658761079331E+01,  3.321828504656152E+02,  3.457455316863251E+02, -1.647142179566980E+04,  1.493294294366944E-01,  2.459668018758505E+03,  1.083762835431257E+02, -3.885951781652167E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.335789155, A.D. 1977-Aug-20 20:03:32.1830,  2.724599650371320E+00,  6.701710576018939E+03,  4.170659163089843E+01,  3.321827667295802E+02,  3.457455828015123E+02, -1.653142108259433E+04,  1.493294464150685E-01,  2.468627958718203E+03,  1.083872065166753E+02, -3.885951487103678E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.336483600, A.D. 1977-Aug-20 20:04:32.1830,  2.724598488232042E+00,  6.701705550978601E+03,  4.170659568212047E+01,  3.321826825691854E+02,  3.457456342044337E+02, -1.659142036562229E+04,  1.493294634283919E-01,  2.477587900713270E+03,  1.083980535976840E+02, -3.885951191948928E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.337178044, A.D. 1977-Aug-20 20:05:32.1830,  2.724597322510434E+00,  6.701700510977088E+03,  4.170659976450980E+01,  3.321825979840971E+02,  3.457456858955818E+02, -1.665141964475254E+04,  1.493294804765180E-01,  2.486547844747383E+03,  1.084088255801828E+02, -3.885950896190461E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.337872488, A.D. 1977-Aug-20 20:06:32.1830,  2.724596153232432E+00,  6.701695456119497E+03,  4.170660387811667E+01,  3.321825129739855E+02,  3.457457378754477E+02, -1.671141891998404E+04,  1.493294975593003E-01,  2.495507790824201E+03,  1.084195232471159E+02, -3.885950599830821E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.338566933, A.D. 1977-Aug-20 20:07:32.1830,  2.724594980424083E+00,  6.701690386511432E+03,  4.170660802299069E+01,  3.321824275385251E+02,  3.457457901445197E+02, -1.677141819131580E+04,  1.493295146765921E-01,  2.504467738947356E+03,  1.084301473705335E+02, -3.885950302872549E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.339261377, A.D. 1977-Aug-20 20:08:32.1830,  2.724593804111538E+00,  6.701685302258962E+03,  4.170661219918111E+01,  3.321823416773947E+02,  3.457458427032841E+02, -1.683141745874695E+04,  1.493295318282467E-01,  2.513427689120460E+03,  1.084406987117817E+02, -3.885950005318196E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.339955822, A.D. 1977-Aug-20 20:09:32.1830,  2.724592624321094E+00,  6.701680203468613E+03,  4.170661640673686E+01,  3.321822553902767E+02,  3.457458955522252E+02, -1.689141672227666E+04,  1.493295490141173E-01,  2.522387641347093E+03,  1.084511780216873E+02, -3.885949707170304E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.340650266, A.D. 1977-Aug-20 20:10:32.1830,  2.724591441079145E+00,  6.701675090247374E+03,  4.170662064570633E+01,  3.321821686768588E+02,  3.457459486918244E+02, -1.695141598190420E+04,  1.493295662340574E-01,  2.531347595630823E+03,  1.084615860407396E+02, -3.885949408431417E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.341344710, A.D. 1977-Aug-20 20:11:32.1830,  2.724590254412216E+00,  6.701669962702732E+03,  4.170662491613766E+01,  3.321820815368310E+02,  3.457460021225618E+02, -1.701141523762886E+04,  1.493295834879203E-01,  2.540307551975179E+03,  1.084719234992682E+02, -3.885949109104081E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.342039155, A.D. 1977-Aug-20 20:12:32.1830,  2.724589064346951E+00,  6.701664820942577E+03,  4.170662921807843E+01,  3.321819939698891E+02,  3.457460558449144E+02, -1.707141448945012E+04,  1.493296007755595E-01,  2.549267510383687E+03,  1.084821911176169E+02, -3.885948809190839E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.342733600, A.D. 1977-Aug-20 20:13:32.1830,  2.724587870910090E+00,  6.701659665075228E+03,  4.170663355157593E+01,  3.321819059757319E+02,  3.457461098593575E+02, -1.713141373736739E+04,  1.493296180968279E-01,  2.558227470859823E+03,  1.084923896063147E+02, -3.885948508694240E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.343428044, A.D. 1977-Aug-20 20:14:32.1830,  2.724586674128526E+00,  6.701654495209615E+03,  4.170663791667707E+01,  3.321818175540619E+02,  3.457461641663649E+02, -1.719141298138028E+04,  1.493296354515792E-01,  2.567187433407064E+03,  1.085025196662414E+02, -3.885948207616822E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.344122489, A.D. 1977-Aug-20 20:15:32.1830,  2.724585474029231E+00,  6.701649311454886E+03,  4.170664231342829E+01,  3.321817287045864E+02,  3.457462187664071E+02, -1.725141222148842E+04,  1.493296528396668E-01,  2.576147398028850E+03,  1.085125819887936E+02, -3.885947905961133E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.344816933, A.D. 1977-Aug-20 20:16:32.1830,  2.724584270639304E+00,  6.701644113920776E+03,  4.170664674187569E+01,  3.321816394270160E+02,  3.457462736599534E+02, -1.731141145769148E+04,  1.493296702609442E-01,  2.585107364728599E+03,  1.085225772560425E+02, -3.885947603729712E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.345511377, A.D. 1977-Aug-20 20:17:32.1830,  2.724583063985970E+00,  6.701638902717447E+03,  4.170665120206495E+01,  3.321815497210654E+02,  3.457463288474704E+02, -1.737141068998925E+04,  1.493296877152647E-01,  2.594067333509706E+03,  1.085325061408930E+02, -3.885947300925104E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.346205822, A.D. 1977-Aug-20 20:18:32.1830,  2.724581854096553E+00,  6.701633677955459E+03,  4.170665569404144E+01,  3.321814595864527E+02,  3.457463843294234E+02, -1.743140991838165E+04,  1.493297052024818E-01,  2.603027304375550E+03,  1.085423693072358E+02, -3.885946997549851E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.346900266, A.D. 1977-Aug-20 20:19:32.1830,  2.724580640998500E+00,  6.701628439745874E+03,  4.170666021785016E+01,  3.321813690228998E+02,  3.457464401062756E+02, -1.749140914286849E+04,  1.493297227224493E-01,  2.611987277329466E+03,  1.085521674100998E+02, -3.885946693606492E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.347594711, A.D. 1977-Aug-20 20:20:32.1830,  2.724579424719358E+00,  6.701623188200153E+03,  4.170666477353553E+01,  3.321812780301329E+02,  3.457464961784876E+02, -1.755140836344988E+04,  1.493297402750207E-01,  2.620947252374797E+03,  1.085619010957984E+02, -3.885946389097567E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.348289155, A.D. 1977-Aug-20 20:21:32.1830,  2.724578205286817E+00,  6.701617923430194E+03,  4.170666936114191E+01,  3.321811866078809E+02,  3.457465525465190E+02, -1.761140758012582E+04,  1.493297578600496E-01,  2.629907229514831E+03,  1.085715710020754E+02, -3.885946084025615E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.348983599, A.D. 1977-Aug-20 20:22:32.1830,  2.724576982728637E+00,  6.701612645548355E+03,  4.170667398071296E+01,  3.321810947558772E+02,  3.457466092108266E+02, -1.767140679289650E+04,  1.493297754773899E-01,  2.638867208752858E+03,  1.085811777582464E+02, -3.885945778393173E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.349678044, A.D. 1977-Aug-20 20:23:32.1830,  2.724575757072729E+00,  6.701607354667462E+03,  4.170667863229233E+01,  3.321810024738574E+02,  3.457466661718669E+02, -1.773140600176210E+04,  1.493297931268952E-01,  2.647827190092123E+03,  1.085907219853376E+02, -3.885945472202781E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.350372489, A.D. 1977-Aug-20 20:24:32.1830,  2.724574528347109E+00,  6.701602050900688E+03,  4.170668331592300E+01,  3.321809097615624E+02,  3.457467234300927E+02, -1.779140520672293E+04,  1.493298108084195E-01,  2.656787173535866E+03,  1.086002042962231E+02, -3.885945165456971E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.351066933, A.D. 1977-Aug-20 20:25:32.1830,  2.724573296579904E+00,  6.701596734361762E+03,  4.170668803164779E+01,  3.321808166187348E+02,  3.457467809859567E+02, -1.785140440777938E+04,  1.493298285218166E-01,  2.665747159087295E+03,  1.086096252957573E+02, -3.885944858158281E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.351761377, A.D. 1977-Aug-20 20:26:32.1830,  2.724572061799354E+00,  6.701591405164755E+03,  4.170669277950906E+01,  3.321807230451219E+02,  3.457468388399087E+02, -1.791140360493181E+04,  1.493298462669407E-01,  2.674707146749595E+03,  1.086189855809072E+02, -3.885944550309238E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.352455822, A.D. 1977-Aug-20 20:27:32.1830,  2.724570824033804E+00,  6.701586063424217E+03,  4.170669755954887E+01,  3.321806290404734E+02,  3.457468969923976E+02, -1.797140279818082E+04,  1.493298640436457E-01,  2.683667136525936E+03,  1.086282857408800E+02, -3.885944241912380E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.353150266, A.D. 1977-Aug-20 20:28:32.1830,  2.724569583311698E+00,  6.701580709255073E+03,  4.170670237180888E+01,  3.321805346045431E+02,  3.457469554438701E+02, -1.803140198752694E+04,  1.493298818517858E-01,  2.692627128419454E+03,  1.086375263572492E+02, -3.885943932970236E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.353844711, A.D. 1977-Aug-20 20:29:32.1830,  2.724568339661602E+00,  6.701575342772683E+03,  4.170670721633039E+01,  3.321804397370885E+02,  3.457470141947705E+02, -1.809140117297080E+04,  1.493298996912152E-01,  2.701587122433262E+03,  1.086467080040786E+02, -3.885943623485336E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.354539155, A.D. 1977-Aug-20 20:30:32.1830,  2.724567093112155E+00,  6.701569964092674E+03,  4.170671209315442E+01,  3.321803444378701E+02,  3.457470732455419E+02, -1.815140035451314E+04,  1.493299175617882E-01,  2.710547118570461E+03,  1.086558312480429E+02, -3.885943313460205E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.355233599, A.D. 1977-Aug-20 20:31:32.1830,  2.724565843692089E+00,  6.701564573331064E+03,  4.170671700232148E+01,  3.321802487066532E+02,  3.457471325966240E+02, -1.821139953215474E+04,  1.493299354633593E-01,  2.719507116834121E+03,  1.086648966485474E+02, -3.885943002897371E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.355928044, A.D. 1977-Aug-20 20:32:32.1830,  2.724564591430189E+00,  6.701559170604070E+03,  4.170672194387177E+01,  3.321801525432073E+02,  3.457471922484539E+02, -1.827139870589645E+04,  1.493299533957828E-01,  2.728467117227283E+03,  1.086739047578435E+02, -3.885942691799361E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.356622488, A.D. 1977-Aug-20 20:33:32.1830,  2.724563336355271E+00,  6.701553756028060E+03,  4.170672691784495E+01,  3.321800559473066E+02,  3.457472522014652E+02, -1.833139787573917E+04,  1.493299713589133E-01,  2.737427119752976E+03,  1.086828561211443E+02, -3.885942380168697E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.357316933, A.D. 1977-Aug-20 20:34:32.1830,  2.724562078496185E+00,  6.701548329719492E+03,  4.170673192428033E+01,  3.321799589187307E+02,  3.457473124560874E+02, -1.839139704168388E+04,  1.493299893526055E-01,  2.746387124414193E+03,  1.086917512767358E+02, -3.885942068007903E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.358011378, A.D. 1977-Aug-20 20:35:32.1830,  2.724560817881751E+00,  6.701542891794613E+03,  4.170673696321673E+01,  3.321798614572660E+02,  3.457473730127443E+02, -1.845139620373160E+04,  1.493300073767141E-01,  2.755347131213914E+03,  1.087005907560882E+02, -3.885941755319495E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.358705822, A.D. 1977-Aug-20 20:36:32.1830,  2.724559554536386E+00,  6.701537442352144E+03,  4.170674203469133E+01,  3.321797635627269E+02,  3.457474338717974E+02, -1.851139536188206E+04,  1.493300254311150E-01,  2.764307140155271E+03,  1.087093750840046E+02, -3.885941442105630E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.359400266, A.D. 1977-Aug-20 20:37:32.1830,  2.724558288499322E+00,  6.701531981550120E+03,  4.170674713874631E+01,  3.321796652348251E+02,  3.457474950338246E+02, -1.857139451613926E+04,  1.493300435156213E-01,  2.773267151240846E+03,  1.087181047785443E+02, -3.885941128369549E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.360094711, A.D. 1977-Aug-20 20:38:32.1830,  2.724557019795351E+00,  6.701526509488500E+03,  4.170675227541840E+01,  3.321795664733772E+02,  3.457475564991884E+02, -1.863139366650314E+04,  1.493300616301091E-01,  2.782227164473737E+03,  1.087267803514050E+02, -3.885940814113403E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.360789155, A.D. 1977-Aug-20 20:39:32.1830,  2.724555748453978E+00,  6.701521026286402E+03,  4.170675744474539E+01,  3.321794672781749E+02,  3.457476182683145E+02, -1.869139281297503E+04,  1.493300797744336E-01,  2.791187179856837E+03,  1.087354023078420E+02, -3.885940499339702E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.361483600, A.D. 1977-Aug-20 20:40:32.1830,  2.724554474504826E+00,  6.701515532063186E+03,  4.170676264676482E+01,  3.321793676490119E+02,  3.457476803416278E+02, -1.875139195555621E+04,  1.493300979484505E-01,  2.800147197392994E+03,  1.087439711468124E+02, -3.885940184050954E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.362178044, A.D. 1977-Aug-20 20:41:32.1830,  2.724553197977620E+00,  6.701510026938721E+03,  4.170676788151386E+01,  3.321792675856865E+02,  3.457477427195506E+02, -1.881139109424827E+04,  1.493301161520147E-01,  2.809107217085069E+03,  1.087524873610727E+02, -3.885939868249671E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.362872488, A.D. 1977-Aug-20 20:42:32.1830,  2.724551918902160E+00,  6.701504511033123E+03,  4.170677314902937E+01,  3.321791670879985E+02,  3.457478054025045E+02, -1.887139022905272E+04,  1.493301343849823E-01,  2.818067238935884E+03,  1.087609514372759E+02, -3.885939551938356E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.363566933, A.D. 1977-Aug-20 20:43:32.1830,  2.724550637308363E+00,  6.701498984466954E+03,  4.170677844934789E+01,  3.321790661557519E+02,  3.457478683909090E+02, -1.893138935997116E+04,  1.493301526472086E-01,  2.827027262948235E+03,  1.087693638560645E+02, -3.885939235119513E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.364261377, A.D. 1977-Aug-20 20:44:32.1830,  2.724549353226231E+00,  6.701493447361107E+03,  4.170678378250557E+01,  3.321789647887534E+02,  3.457479316851819E+02, -1.899138848700518E+04,  1.493301709385496E-01,  2.835987289124887E+03,  1.087777250921649E+02, -3.885938917795645E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.364955822, A.D. 1977-Aug-20 20:45:32.1830,  2.724548066685817E+00,  6.701487899836798E+03,  4.170678914853835E+01,  3.321788629868130E+02,  3.457479952857392E+02, -1.905138761015663E+04,  1.493301892588614E-01,  2.844947317468617E+03,  1.087860356144771E+02, -3.885938599969249E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.365650266, A.D. 1977-Aug-20 20:46:32.1830,  2.724546777717352E+00,  6.701482342015624E+03,  4.170679454748170E+01,  3.321787607497438E+02,  3.457480591929956E+02, -1.911138672942724E+04,  1.493302076080002E-01,  2.853907347982150E+03,  1.087942958861643E+02, -3.885938281642817E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.366344711, A.D. 1977-Aug-20 20:47:32.1830,  2.724545486351082E+00,  6.701476774019550E+03,  4.170679997937093E+01,  3.321786580773608E+02,  3.457481234073646E+02, -1.917138584481887E+04,  1.493302259858218E-01,  2.862867380668187E+03,  1.088025063647410E+02, -3.885937962818852E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.367039155, A.D. 1977-Aug-20 20:48:32.1830,  2.724544192617380E+00,  6.701471195970917E+03,  4.170680544424097E+01,  3.321785549694831E+02,  3.457481879292575E+02, -1.923138495633347E+04,  1.493302443921828E-01,  2.871827415529426E+03,  1.088106675021580E+02, -3.885937643499843E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.367733600, A.D. 1977-Aug-20 20:49:32.1830,  2.724542896546697E+00,  6.701465607992300E+03,  4.170681094212647E+01,  3.321784514259324E+02,  3.457482527590843E+02, -1.929138406397299E+04,  1.493302628269399E-01,  2.880787452568526E+03,  1.088187797448884E+02, -3.885937323688278E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.368428044, A.D. 1977-Aug-20 20:50:32.1830,  2.724541598169586E+00,  6.701460010206724E+03,  4.170681647306161E+01,  3.321783474465335E+02,  3.457483178972533E+02, -1.935138316773955E+04,  1.493302812899495E-01,  2.889747491788140E+03,  1.088268435340089E+02, -3.885937003386643E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.369122488, A.D. 1977-Aug-20 20:51:32.1830,  2.724540297516657E+00,  6.701454402737489E+03,  4.170682203708048E+01,  3.321782430311143E+02,  3.457483833441708E+02, -1.941138226763525E+04,  1.493302997810683E-01,  2.898707533190886E+03,  1.088348593052825E+02, -3.885936682597428E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.369816933, A.D. 1977-Aug-20 20:52:32.1830,  2.724538994618678E+00,  6.701448785708294E+03,  4.170682763421677E+01,  3.321781381795046E+02,  3.457484491002430E+02, -1.947138136366225E+04,  1.493303183001538E-01,  2.907667576779365E+03,  1.088428274892375E+02, -3.885936361323108E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.370511377, A.D. 1977-Aug-20 20:53:32.1830,  2.724537689506402E+00,  6.701443159243098E+03,  4.170683326450381E+01,  3.321780328915382E+02,  3.457485151658728E+02, -1.953138045582278E+04,  1.493303368470626E-01,  2.916627622556151E+03,  1.088507485112468E+02, -3.885936039566166E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.371205822, A.D. 1977-Aug-20 20:54:32.1830,  2.724536382210772E+00,  6.701437523466279E+03,  4.170683892797474E+01,  3.321779271670505E+02,  3.457485815414635E+02, -1.959137954411926E+04,  1.493303554216520E-01,  2.925587670523812E+03,  1.088586227916046E+02, -3.885935717329078E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.371900266, A.D. 1977-Aug-20 20:55:32.1830,  2.724535072762730E+00,  6.701431878502513E+03,  4.170684462466238E+01,  3.321778210058810E+02,  3.457486482274152E+02, -1.965137862855392E+04,  1.493303740237797E-01,  2.934547720684868E+03,  1.088664507456019E+02, -3.885935394614318E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.372594710, A.D. 1977-Aug-20 20:56:32.1830,  2.724533761193373E+00,  6.701426224476714E+03,  4.170685035459908E+01,  3.321777144078711E+02,  3.457487152241274E+02, -1.971137770912934E+04,  1.493303926533030E-01,  2.943507773041849E+03,  1.088742327836013E+02, -3.885935071424358E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.373289155, A.D. 1977-Aug-20 20:57:32.1830,  2.724532447533847E+00,  6.701420561514269E+03,  4.170685611781720E+01,  3.321776073728649E+02,  3.457487825319984E+02, -1.977137678584796E+04,  1.493304113100797E-01,  2.952467827597237E+03,  1.088819693111099E+02, -3.885934747761666E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.373983600, A.D. 1977-Aug-20 20:58:32.1830,  2.724531131815390E+00,  6.701414889740776E+03,  4.170686191434841E+01,  3.321774999007110E+02,  3.457488501514235E+02, -1.983137585871229E+04,  1.493304299939676E-01,  2.961427884353496E+03,  1.088896607288507E+02, -3.885934423628708E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.374678044, A.D. 1977-Aug-20 20:59:32.1830,  2.724529814069299E+00,  6.701409209282209E+03,  4.170686774422448E+01,  3.321773919912583E+02,  3.457489180827984E+02, -1.989137492772505E+04,  1.493304487048248E-01,  2.970387943313084E+03,  1.088973074328338E+02, -3.885934099027949E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.375372489, A.D. 1977-Aug-20 21:00:32.1830,  2.724528494326995E+00,  6.701403520264882E+03,  4.170687360747669E+01,  3.321772836443592E+02,  3.457489863265167E+02, -1.995137399288890E+04,  1.493304674425095E-01,  2.979348004478426E+03,  1.089049098144248E+02, -3.885933773961847E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.376066933, A.D. 1977-Aug-20 21:01:32.1830,  2.724527172619974E+00,  6.701397822815318E+03,  4.170687950413604E+01,  3.321771748598694E+02,  3.457490548829703E+02, -2.001137305420655E+04,  1.493304862068801E-01,  2.988308067851924E+03,  1.089124682604133E+02, -3.885933448432860E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.376761377, A.D. 1977-Aug-20 21:02:32.1830,  2.724525848979793E+00,  6.701392117060459E+03,  4.170688543423325E+01,  3.321770656376469E+02,  3.457491237525498E+02, -2.007137211168090E+04,  1.493305049977950E-01,  2.997268133435969E+03,  1.089199831530796E+02, -3.885933122443443E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.377455822, A.D. 1977-Aug-20 21:03:32.1830,  2.724524523438089E+00,  6.701386403127553E+03,  4.170689139779883E+01,  3.321769559775522E+02,  3.457491929356448E+02, -2.013137116531475E+04,  1.493305238151132E-01,  3.006228201232919E+03,  1.089274548702604E+02, -3.885932795996044E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.378150266, A.D. 1977-Aug-20 21:04:32.1830,  2.724523196026608E+00,  6.701380681144064E+03,  4.170689739486283E+01,  3.321768458794485E+02,  3.457492624326428E+02, -2.019137021511105E+04,  1.493305426586933E-01,  3.015188271245110E+03,  1.089348837854130E+02, -3.885932469093117E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.378844711, A.D. 1977-Aug-20 21:05:32.1830,  2.724521866777159E+00,  6.701374951237862E+03,  4.170690342545522E+01,  3.321767353432019E+02,  3.457493322439304E+02, -2.025136926107281E+04,  1.493305615283943E-01,  3.024148343474867E+03,  1.089422702676790E+02, -3.885932141737105E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.379539155, A.D. 1977-Aug-20 21:06:32.1830,  2.724520535721619E+00,  6.701369213537034E+03,  4.170690948960563E+01,  3.321766243686804E+02,  3.457494023698929E+02, -2.031136830320310E+04,  1.493305804240757E-01,  3.033108417924491E+03,  1.089496146819468E+02, -3.885931813930451E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.380233599, A.D. 1977-Aug-20 21:07:32.1830,  2.724519202891970E+00,  6.701363468170064E+03,  4.170691558734325E+01,  3.321765129557551E+02,  3.457494728109140E+02, -2.037136734150502E+04,  1.493305993455967E-01,  3.042068494596260E+03,  1.089569173889120E+02, -3.885931485675592E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.380928044, A.D. 1977-Aug-20 21:08:32.1830,  2.724517868320246E+00,  6.701357715265718E+03,  4.170692171869728E+01,  3.321764011042993E+02,  3.457495435673765E+02, -2.043136637598171E+04,  1.493306182928168E-01,  3.051028573492417E+03,  1.089641787451379E+02, -3.885931156974969E+03,  9.999999999999998E+99,  9.999999999999998E+99,
2443376.381622489, A.D. 1977-Aug-20 21:09:32.1830,  2.724516532038570E+00,  6.701351954952925E+03,  4.170692788369639E+01,  3.321762888141891E+02,  3.457496146396610E+02, -2.049136540663648E+04,  1.493306372655960E-01,  3.059988654615215E+03,  1.089713991031155E+02, -3.885930827831012E+03,  9.999999999999998E+99,  9.999999999999998E+99,
